IMG¤PRED¤CONF
new_0_1.png¤8 - W - A3 - 04180 - 158 - HC¤0.5830402215414007
new_0_10.png¤P1150 LTM EAU-04180-03¤0.387265816762358
new_0_11.png¤P1150 LTM EAU 04180-05¤0.6347411928615818
new_0_12.png¤20 - W - 43 - 04180 - 057 - HC¤0.6389549866351132
new_0_13.png¤20 - W - A3 - 04180 - 161 - HC¤0.7436837989924431
new_0_14.png¤'25 - W - A3 - 04180 - 162 - HC¤0.4929965456901022
new_0_15.png¤IP1150 -LTM-EAU-04180¤0.5778073888868774
new_0_16.png¤8 = WFI - A2 = 04180 - 155 = HC¤0.3403216976323807
new_0_17.png¤20 - W - A3 - 04180 - 076 - HC¤0.42044465766265365
new_0_18.png¤8 - WFI - A? - 04180 - 157 - HC¤0.5973853866621579
new_0_19.png¤20 - W - 43 - 04180 - 079 - HC¤0.7439349205669619
new_0_2.png¤20 - W - 43 - 04180 - 078 - HC¤0.6824107846770174
new_0_20.png¤15 - W - A3 - 04180 - 056 - HC¤0.4839431581050503
new_0_3.png¤20 - W - A3 - 04180 - 075 - HC¤0.8782894107112903
new_0_4.png¤15 - WFI - AZ - 04180 - 055 - HC¤0.47984551902787886
new_0_5.png¤20 - WFI - A2 - 04180 - 074 - HC¤0.805920156646065
new_0_6.png¤20 - WFI - A2 - 04180 - 077 - HC¤0.6725296118886152
new_0_7.png¤8 - WFI - A2 - 04180 - 159 - HC¤0.692503427801277
new_0_8.png¤8 - W - A3 - 04180 -160 - HC¤0.6750874505850624
new_0_9.png¤40 - WFI - A2 - 04180 - 00s - HC¤0.44508074226566097
new_1_0.png¤P1150-LTM EAU-04180-06¤0.49687838663705236
new_1_1.png¤10 - WFI - A2 - 04180 - 143 - HC¤0.6711487749997178
new_1_10.png¤10 - WFI - 42 - 04180 - 133 - Hc¤0.8468169543395636
new_1_11.png¤F1150 LTMEAU 04180-04¤0.5600294091975966
new_1_12.png¤8 - W - 43 - 04180 - 164 - HC¤0.8469962101322551
new_1_13.png¤20 - W - 43 - 04180 - 134 - HC¤0.8762063206792199
new_1_14.png¤IP1150 -LTM-EAU-04180¤0.5778084144054382
new_1_15.png¤10 - W - A3 - 04180 - 135 - HC¤0.6256810987186582
new_1_16.png¤RA- WlO A65-HC¤0.03047819008931153
new_1_17.png¤20_WAA304180 = 163_ HC¤0.24573677928741253
new_1_18.png¤20 - WaA3 - 04180 = 088 - HC¤0.18095624710783859
new_1_19.png¤20_4_A3A04180 3 087_ HC¤0.14161940728157768
new_1_2.png¤20 - AC -A3 - 04180 - 093¤0.4913600376210247
new_1_20.png¤20_W_A3 - 04180 - 086 _ HC¤0.26451371041857347
new_1_21.png¤20-W-A3 - 04180 - 085 _ HC¤0.2798664994723881
new_1_22.png¤20_W_A3 - 04180 - 084¤0.21661122166499822
new_1_3.png¤"20 - FGr - A3 - 04180 - 083 - CC¤0.5280075208517382
new_1_4.png¤50 - EGr - 43 - 04180 - 081 - CC¤0.6511237366044254
new_1_5.png¤20_WFL_AA- 04180_ 008_ HC¤0.2712752809404987
new_1_6.png¤"50 - EGa - A3 - 04180 - 080 - CC¤0.3594428406519555
new_1_7.png¤20 - FGa - 43 - 04180 - 082 - CC¤0.6157656318008342
new_1_8.png¤20-W-A3 - 04180 - 089 - CC¤0.37889582849326753
new_1_9.png¤40 - WFI - A2 - 04180 - 005 - HC¤0.7452581120200071
new_2_0.png¤40 - WFI - 42 - 04180 - 005 - HC¤0.88618973847605
new_2_1.png¤P1so LTM EAU 04180-05¤0.2552104905687664
new_2_10.png¤65 - EGr - 43 - 04180 - 062 - CC¤0.8779260467467317
new_2_11.png¤"20 - WFI - A2 - 04180 - 006 - HC¤0.4941691333916963
new_2_12.png¤65 - EGa - 43 - 04180 - 061 - CC¤0.6538265862048274
new_2_13.png¤IP1150 -LTM-EAU-04180¤0.5778084144054382
new_2_14.png¤"8 - W - A3 - 04180 - 169 - HC¤0.5331318076393844
new_2_15.png¤20-W_A3 - 04180 - 167 -HC¤0.10064861312128374
new_2_16.png¤20 - W-A3 - 04180 - 066 - HC¤0.44732680891030896
new_2_17.png¤20 - W - A3 - 04180 - 065 - HC¤0.4545062679888779
new_2_18.png¤20_W_A3 -04180 _ 064_ HC¤0.14831419764944737
new_2_19.png¤20 - W-AZ - 04180 - 063¤0.31071707349866085
new_2_2.png¤15 - W - A3 - 04180 - 059 - HC¤0.5777205661170466
new_2_3.png¤8 - WFI - 42 - 04180 - 168 - HC¤0.6269146347142132
new_2_4.png¤"15 - WFI - 42 - 04180 - 058 - HC¤0.5311492210805931
new_2_5.png¤20 - W - A3 - 04180 - 060 - HC¤0.6381047237866393
new_2_6.png¤25 - WFI - A2 - 04180 - 009 - HC¤0.5628360610370182
new_2_7.png¤P1150-LTM EAU 04180-01¤0.6983538723858432
new_2_8.png¤20 - W - 43 - 04180 - 166 - HC¤0.7477911868479524
new_2_9.png¤4_WLA_04180_441_HC¤0.27981398376112687
new_3_0.png¤8-W-A3 - 04180 - 172 - HC¤0.5208548182573886
new_3_1.png¤20 - W - 43 - 04180 - 120 - HC¤0.5452344961039653
new_3_10.png¤125 - W - A3 -04180 - 173 - HC¤0.24263413247111792
new_3_11.png¤25 - W-AB - 04180 - 176 - HC¤0.35234365213411883
new_3_12.png¤PP1150 -LTM-EAU-04180¤0.6783789338301441
new_3_13.png¤8 - WFI - A2 - 04180 - 171 - HC¤0.6006870004510199
new_3_14.png¤20 -W - A3 - 04180 - 121 - HC¤0.40450122942017086
new_3_15.png¤15-W_A3-04180 - 124 - HC¤0.1777624396453957
new_3_16.png¤8 -W-A3 - 04180 - 175 - HC¤0.7649103285765924
new_3_2.png¤15 - WFI - 42 - 04180 - 122 - HC¤0.7440763848064172
new_3_3.png¤20 - WFI - A2 - 04180 - 119 - HC¤0.5778308767082081
new_3_4.png¤8 - W - A3 - 04180 - 174 - HC¤0.5349882666090132
new_3_5.png¤20 - W - 43 - 04180 - 123 - HC¤0.563611253850506
new_3_6.png¤150 - WFI - A2 - 04180 - 010 - HC¤0.642172076437197
new_3_7.png¤P1150-LTMEAU-04180-01¤0.5245299667044078
new_3_8.png¤P1150-LTMEAU 04180-08¤0.7429004692562821
new_3_9.png¤25 - W-A3 - 04180 - 170 - HC¤0.5629163507378255
new_4_0.png¤P115O-LTM EAU 04180-09¤0.33771853285265585
new_4_1.png¤40 _WFL -A2 - 04180 - 145 - HC¤0.13163939298071212
new_4_10.png¤150 - WFI - 42 - 04180 - 010 - HC¤0.5846046241274736
new_4_11.png¤PI15O-LTIM EAU 04180 07¤0.2942091095166264
new_4_12.png¤B:AA:0480 : L8:HC¤0.016277318412503513
new_4_13.png¤10 - W - A3 - 04180 - 138 - HC¤0.5339312309730095
